artwork_token,artwork_source_type,artwork_type,entity_pid,entity_type
https://is2-ssl.mzstatic.com/image/thumb/Features/v4/57/78/3d/57783dde-271f-f769-b652-b56342c6ec4a/mzl.qdbvgloy.jpg/640x640bb.jpg,500,4,-3367727425228220089,7
https://is2-ssl.mzstatic.com/image/thumb/Features/v4/4c/09/31/4c093115-3575-0631-8a86-4be6319237e6/mzl.gijptzcl.jpg/640x640bb.jpg,500,4,-4951018114657858524,2
https://is2-ssl.mzstatic.com/image/thumb/Features/v4/4c/09/31/4c093115-3575-0631-8a86-4be6319237e6/mzl.gijptzcl.jpg/640x640bb.jpg,500,4,1678237594508950240,7
https://is2-ssl.mzstatic.com/image/thumb/Features123/v4/83/80/32/8380326e-5dc5-1436-6c9a-f7b97833637d/mza_878272435658132868.png/640x640bb.jpg,500,4,6577403789595358758,2
https://is2-ssl.mzstatic.com/image/thumb/Features123/v4/83/80/32/8380326e-5dc5-1436-6c9a-f7b97833637d/mza_878272435658132868.png/640x640bb.jpg,500,4,-918064615598628735,7
https://is4-ssl.mzstatic.com/image/thumb/Features113/v4/ea/10/89/ea10894f-d1e1-fdae-458b-889e2a7ea11e/mzl.puplipix.jpg/640x640bb.jpg,500,4,8451799933367933234,2
https://is4-ssl.mzstatic.com/image/thumb/Features113/v4/ea/10/89/ea10894f-d1e1-fdae-458b-889e2a7ea11e/mzl.puplipix.jpg/640x640bb.jpg,500,4,-51581074898160043,7
https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/59/64/a7/5964a726-03f2-a2f3-dc43-7b5058511eab/pr_source.png/640x640bb.jpg,500,4,-5602331284242500124,2
https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/59/64/a7/5964a726-03f2-a2f3-dc43-7b5058511eab/pr_source.png/640x640bb.jpg,500,4,-4950701530143841047,7
https://is5-ssl.mzstatic.com/image/thumb/Features118/v4/b8/03/a0/b803a03a-3ff7-a2c1-2ab6-97eff43c8ad2/mzl.efsuzorr.jpg/640x640bb.jpg,500,4,-1638428631202886603,2
https://is5-ssl.mzstatic.com/image/thumb/Features118/v4/b8/03/a0/b803a03a-3ff7-a2c1-2ab6-97eff43c8ad2/mzl.efsuzorr.jpg/640x640bb.jpg,500,4,-2789272208028245956,7
https://is3-ssl.mzstatic.com/image/thumb/Features118/v4/d7/67/7f/d7677fe0-5d6e-35ba-dfe4-77f847e3b347/mza_5682873713218214484.png/640x640bb.jpg,500,4,4778001899891955393,2
https://is3-ssl.mzstatic.com/image/thumb/Features118/v4/d7/67/7f/d7677fe0-5d6e-35ba-dfe4-77f847e3b347/mza_5682873713218214484.png/640x640bb.jpg,500,4,7297964771465337667,7
https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/b1/5a/6e/b15a6e47-c599-a081-c777-7a4fc2946eaf/pr_source.png/640x640bb.jpg,500,4,8451581751552816424,2
https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/b1/5a/6e/b15a6e47-c599-a081-c777-7a4fc2946eaf/pr_source.png/640x640bb.jpg,500,4,7224168053456089654,7
https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/96/c6/a1/96c6a184-4fe3-d2e9-6b60-16be81f4380d/pr_source.png/640x640bb.jpg,500,4,1243954019272229451,2
https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/96/20/91/962091d3-1bc8-4b71-e51f-283201789530/DEFS029.jpg/640x640ac.jpg,500,4,3548921792283213149,2
https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/96/20/91/962091d3-1bc8-4b71-e51f-283201789530/DEFS029.jpg/640x640ac.jpg,500,4,3408514511500841132,7
https://is4-ssl.mzstatic.com/image/thumb/Features118/v4/91/08/d3/9108d3e1-7f58-df4c-c280-938a239dec64/mzl.kcyxxfth.jpg/640x640bb.jpg,500,4,-773161009448746233,2
https://is4-ssl.mzstatic.com/image/thumb/Features118/v4/91/08/d3/9108d3e1-7f58-df4c-c280-938a239dec64/mzl.kcyxxfth.jpg/640x640bb.jpg,500,4,-8124482956107243148,7
https://is3-ssl.mzstatic.com/image/thumb/Features115/v4/ef/fe/d9/effed9d1-11dd-7036-2274-a234575f076e/mzl.zduphicg.jpg/640x640bb.jpg,500,4,164112524110172586,2
https://is3-ssl.mzstatic.com/image/thumb/Features115/v4/ef/fe/d9/effed9d1-11dd-7036-2274-a234575f076e/mzl.zduphicg.jpg/640x640bb.jpg,500,4,3695399016875984420,7
https://is2-ssl.mzstatic.com/image/thumb/Features/v4/35/46/67/354667d1-e0c1-8c8a-80a3-de840a8c4749/mzl.wyqlzubf.jpg/640x640bb.jpg,500,4,7656446282540616219,2
https://is2-ssl.mzstatic.com/image/thumb/Features71/v4/8b/9d/28/8b9d28ac-4059-fd7c-ddca-b7ddfe1f7799/mzl.mjzhhsjx.jpg/640x640bb.jpg,500,4,7153037178987511034,2
https://is2-ssl.mzstatic.com/image/thumb/Features71/v4/8b/9d/28/8b9d28ac-4059-fd7c-ddca-b7ddfe1f7799/mzl.mjzhhsjx.jpg/640x640bb.jpg,500,4,7657999743573553953,7
https://is3-ssl.mzstatic.com/image/thumb/Features49/v4/a2/bf/27/a2bf2744-e513-6cfe-e5a9-01a19c87846c/mzl.sgtsieyk.jpg/640x640bb.jpg,500,4,1027936452957177418,2
https://is3-ssl.mzstatic.com/image/thumb/Features49/v4/a2/bf/27/a2bf2744-e513-6cfe-e5a9-01a19c87846c/mzl.sgtsieyk.jpg/640x640bb.jpg,500,4,6650585864948060665,7
https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/ff/1d/46/ff1d4678-2acf-3393-7265-54de89790fea/826194454999.jpg/640x640ac.jpg,500,4,1532002085524841687,2
https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/ff/1d/46/ff1d4678-2acf-3393-7265-54de89790fea/826194454999.jpg/640x640ac.jpg,500,4,-8840865074269272400,7
https://is5-ssl.mzstatic.com/image/thumb/Features118/v4/b0/f1/19/b0f119ea-7141-8b81-4aa2-b0848c43c8d1/mzl.obtwydfi.jpg/640x640bb.jpg,500,4,3550636864604579125,2
https://is5-ssl.mzstatic.com/image/thumb/Features118/v4/b0/f1/19/b0f119ea-7141-8b81-4aa2-b0848c43c8d1/mzl.obtwydfi.jpg/640x640bb.jpg,500,4,-1132639252615808314,7
https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/d4/b7/eb/d4b7eb8e-eac3-5001-45e6-0e73fc35da59/pr_source.png/640x640bb.jpg,500,4,-5382760933218563802,2
https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/d4/b7/eb/d4b7eb8e-eac3-5001-45e6-0e73fc35da59/pr_source.png/640x640bb.jpg,500,4,2543824287287438700,7
https://is5-ssl.mzstatic.com/image/thumb/Features123/v4/0e/87/52/0e8752fd-a912-0cf6-54e8-041738d9679f/mzl.ayuccyos.jpg/640x640bb.jpg,500,4,7440053483275592588,2
https://is5-ssl.mzstatic.com/image/thumb/Features123/v4/0e/87/52/0e8752fd-a912-0cf6-54e8-041738d9679f/mzl.ayuccyos.jpg/640x640bb.jpg,500,4,1390840859133449002,7
https://is1-ssl.mzstatic.com/image/thumb/Features6/v4/d4/af/95/d4af9542-28c4-d3e4-9a47-c6f3aff91f63/mzl.dbbloebd.png/640x640bb.jpg,500,4,-843302685324142334,7
https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/30/56/ba/3056ba18-2893-9d55-a0de-eec85c81ebd7/pr_source.png/640x640bb.jpg,500,4,19521640169017066,2
https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/30/56/ba/3056ba18-2893-9d55-a0de-eec85c81ebd7/pr_source.png/640x640bb.jpg,500,4,2253770807048711426,7
https://is3-ssl.mzstatic.com/image/thumb/Features2/v4/ad/81/e4/ad81e460-708d-6da6-0689-bb8fc26f05b7/mzl.btjellwm.jpg/640x640bb.jpg,500,4,-4809559458126180205,2
